screen_id,screen_name,orientation,screen_width,screen_height,audience_id,ad_unit_id,venue_id,venue_name,venue_street,venue_city,venue_zip,venue_latitude,venue_longitude,dma_code,open_time,close_time
96c5f59e-01a7-4e69-1235-08ddc859463a,Henry Graf - Main Lobby,Landscape,1920,1080,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
f6d34a71-b131-4ef8-1232-08ddc859463a,Henry Graf - Portrait Left,Portrait,1080,1920,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
55e309a7-40a2-4665-1230-08ddc859463a,Henry Graf - Portrait Right,Portrait,1080,1920,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
d18673d7-007a-4b97-1234-08ddc859463a,Henry Graf - Rental,Portrait,1080,1920,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
91c2350b-6807-42e5-1231-08ddc859463a,Henry Graf - Snack Bar Left,Landscape,1920,1080,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
1ff9de09-0786-413c-1233-08ddc859463a,Henry Graf - Snack Bar Right,Landscape,1920,1080,,,d3082c56-fd7a-412b-977f-c9a5ebac9679,Henry Graf Rink,28 Low Street,Newburyport,,42.8082123,-70.8798657,,5:00 AM,12:00 AM
1c973447-5f7a-4bbe-9eb0-2e08ade7eecc,New Bedford Main TV,Landscape,1920,1080,,,af14b03e-cdf3-4afa-9c1a-2e487ca2c262,Hetland Skating Arena,310 Hathaway Boulevard,New Bedford,,41.6477512,-70.9484769,,6:00 AM,11:00 PM
16c39063-b323-400e-a096-8a31969ccf82,New Bedford Portrait Left,Portrait,1080,1920,,,af14b03e-cdf3-4afa-9c1a-2e487ca2c262,Hetland Skating Arena,310 Hathaway Boulevard,New Bedford,,41.6477512,-70.9484769,,6:00 AM,11:00 PM
bbabbcf0-678d-48c4-b3f2-ec999430cd76,New Bedford Portrait Right,Portrait,1080,1920,,,af14b03e-cdf3-4afa-9c1a-2e487ca2c262,Hetland Skating Arena,310 Hathaway Boulevard,New Bedford,,41.6477512,-70.9484769,,6:00 AM,11:00 PM
17115ce1-7e66-4899-bf52-fafa303ac685,New Bedford Rental,PortraitLeft,1080,1920,,,af14b03e-cdf3-4afa-9c1a-2e487ca2c262,Hetland Skating Arena,310 Hathaway Boulevard,New Bedford,,41.6477512,-70.9484769,,6:00 AM,11:00 PM
80f783a7-4180-4548-9ba0-e71576a060c5,New Bedford Snack,Portrait,1080,1920,,,af14b03e-cdf3-4afa-9c1a-2e487ca2c262,Hetland Skating Arena,310 Hathaway Boulevard,New Bedford,,41.6477512,-70.9484769,,6:00 AM,11:00 PM
4f11d062-a476-4419-bf30-f64e66505069,Hobomock Lobby Left 2,Landscape,1920,1080,,,327d75b7-0b3e-4508-abaf-f0c7709b267a,Hobomock Arena,132 Hobomock Street,Pembroke,,42.0510331,-70.8043767,,6:00 AM,1:00 AM
c6b2c5bc-c76f-4d1c-be68-2a032b096063,Hobomock Lobby Right,Landscape,1920,1080,,,327d75b7-0b3e-4508-abaf-f0c7709b267a,Hobomock Arena,132 Hobomock Street,Pembroke,,42.0510331,-70.8043767,,6:00 AM,1:00 AM
027676e1-edde-4693-bdcb-fd6f77beea6f,Rink2 Schedule,Landscape,1920,1080,,,327d75b7-0b3e-4508-abaf-f0c7709b267a,Hobomock Arena,132 Hobomock Street,Pembroke,,42.0510331,-70.8043767,,6:00 AM,1:00 AM
c32c06de-36f5-4c19-bed6-81e3f82ad28f,Auburn Main TV,Landscape,1920,1080,,,654bfe73-f8b8-427e-8a87-78b2f4adcf7c,Horgan Arena,400 Oxford Street North,Auburn,,42.1983347,-71.8468491,,6:00 AM,1:00 AM
ae45f7a5-9d2d-47c7-b683-b89a9461fe69,Auburn Portrait Left,PortraitLeft,1080,1920,,,654bfe73-f8b8-427e-8a87-78b2f4adcf7c,Horgan Arena,400 Oxford Street North,Auburn,,42.1983347,-71.8468491,,6:00 AM,1:00 AM
67dfbb88-79e8-40af-b908-815ffc97d0ba,Auburn Portrait Right ,PortraitLeft,1080,1920,,,654bfe73-f8b8-427e-8a87-78b2f4adcf7c,Horgan Arena,400 Oxford Street North,Auburn,,42.1983347,-71.8468491,,6:00 AM,1:00 AM
0c1cd62d-a785-486f-bc19-3b2e53f3d98f,Auburn Rental,Portrait,1080,1920,,,654bfe73-f8b8-427e-8a87-78b2f4adcf7c,Horgan Arena,400 Oxford Street North,Auburn,,42.1983347,-71.8468491,,6:00 AM,1:00 AM
6796a0c7-a414-4372-a592-b72dd6d61caa,Auburn Snack Bar,Portrait,1080,1920,,,654bfe73-f8b8-427e-8a87-78b2f4adcf7c,Horgan Arena,400 Oxford Street North,Auburn,,42.1983347,-71.8468491,,6:00 AM,1:00 AM
7190e377-6e46-4c6f-b992-2b5d40fd4501,Insports - Big TV,Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
64ac5070-5c83-4869-9b7d-6b8f6582abbc,Insports - Court (1),Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
cf4930f7-8436-4a51-ac9e-04e3a00c6239,Insports - Court (2),Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
a2f1476d-fada-45e8-af26-754283a50914,Insports - Courts (3),Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
629fca91-51d6-4388-918e-a99e87404f89,Insports - Field (1),Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
6b63fb55-f645-4964-a74b-b17734a36bb0,Insports - Field (2),Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
e7104b60-9eb7-4851-bbaf-2869f3fdc336,InSports - Training,Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
46d7ffe1-7362-47b7-bd20-841b32894544,Insports Bar,Landscape,1920,1080,,,89929c91-9af4-404b-841c-400dfb990080,InSports,29 Trefoil Drive,Trumbull,,41.293756,-73.2380172,,6:00 AM,12:00 AM
62603067-88b5-4b7e-8488-25040f27db92,Janas Lobby,Landscape,1920,1080,,,6df66a34-db16-4b4f-af5b-8914fbb896a3,Janas Memorial Skating Rink,382 Douglas Road,Lowell,,42.6346677,-71.276333,,5:00 AM,12:00 AM
6961898c-31ce-4e70-b40e-2d61147b9ee7,West Roxbury Main TV,Landscape,1920,1080,,,8485d320-6464-4a94-928b-648b8f706a70,Jim Roche Community Arena,1275 VFW Parkway,West Roxbury,,42.2762225,-71.1731058,,6:00 AM,1:00 AM
48953806-d528-4a5c-b973-aa9885a07895,West Roxbury Portrait Left,Portrait,1080,1920,,,8485d320-6464-4a94-928b-648b8f706a70,Jim Roche Community Arena,1275 VFW Parkway,West Roxbury,,42.2762225,-71.1731058,,6:00 AM,1:00 AM
183e1146-1854-4b62-a0f3-607c73f3c437,West Roxbury Portrait Right,PortraitLeft,1080,1920,,,8485d320-6464-4a94-928b-648b8f706a70,Jim Roche Community Arena,1275 VFW Parkway,West Roxbury,,42.2762225,-71.1731058,,6:00 AM,1:00 AM
0e330449-21a5-468b-8203-88540b826aea,West Roxbury Rental,Portrait,1080,1920,,,8485d320-6464-4a94-928b-648b8f706a70,Jim Roche Community Arena,1275 VFW Parkway,West Roxbury,,42.2762225,-71.1731058,,6:00 AM,1:00 AM
92df9ddc-561b-40f2-b381-d40df70fff1f,West Roxbury Snack Bar Left,Landscape,1920,1080,,,8485d320-6464-4a94-928b-648b8f706a70,Jim Roche Community Arena,1275 VFW Parkway,West Roxbury,,42.2762225,-71.1731058,,6:00 AM,1:00 AM
